Image Name,background,building,road,water,barren,forest,agriculture
1303,0.55368408203125,0.0,0.19711181640625,0.0,0.00448974609375,0.0,0.0
1304,0.4844140625,0.0,0.23599365234375,0.0,0.00028564453125,0.01130859375,0.0
1305,0.33622802734375,0.0,0.5409814453125,0.0,0.00195556640625,0.0042333984375,0.0
1306,0.53770263671875,0.0,0.0,0.0,0.0010888671875,0.0012744140625,0.0
1307,0.0890625,0.0,0.35340576171875,0.0,0.00080322265625,0.0,0.0
1308,0.9633251953125,0.0,0.0,0.0,0.02955078125,0.0,0.0
1309,0.641083984375,0.0,0.0,0.0,0.00979736328125,0.0,0.0
131,0.75041259765625,0.0,0.0,0.0,0.02700439453125,0.00273681640625,0.0
1310,0.7182763671875,0.0,0.0,0.0,0.05740966796875,0.0,0.0
1311,0.77193359375,0.0,0.018271484375,0.0,0.0,0.0,0.0
1312,0.866875,0.0,0.0288525390625,0.0,0.0,0.0,0.0
1313,0.91220703125,0.0,0.01716552734375,0.0,0.0,0.0,0.0
1314,0.68055419921875,0.0,0.1401904296875,0.0,0.0,0.0,0.0
1315,0.64303466796875,0.0,0.171142578125,0.0,0.0,0.0,0.0
1316,0.75078857421875,0.0,0.113369140625,0.0,0.00026123046875,0.0,0.0
1317,0.96281982421875,0.0,5.615234375e-05,0.0,9.765625e-06,0.0,0.0
1318,0.994345703125,0.0,5.126953125e-05,0.0,2.197265625e-05,0.0,0.0
1319,0.7357373046875,0.0,0.0,0.0,0.0,0.0,0.0
132,0.39063720703125,0.0,0.43241455078125,0.0,0.00019287109375,0.0,0.0
1320,0.65522216796875,0.0009033203125,0.0,0.0,0.0,0.0,0.0
1321,0.95783935546875,0.0,0.0,0.0,2.685546875e-05,0.0,0.0
1322,0.59752685546875,0.0,0.0466748046875,0.0,0.01791748046875,0.0,0.0
1323,0.63881103515625,0.0,0.2496337890625,0.0,0.08168212890625,0.0,0.0
1324,0.84678955078125,0.0,0.00259033203125,0.0,0.00088623046875,0.0,0.0
1325,0.44000732421875,0.0,0.0361181640625,0.0,0.00529052734375,0.0,0.0
1326,0.362373046875,0.0,0.130654296875,0.0,0.003896484375,0.0,0.0
1327,0.83580078125,0.0,0.0,0.0,0.0040380859375,0.0,0.0
1328,0.91957275390625,0.0,0.0,0.0,0.011611328125,0.0,0.0
1329,0.86449951171875,0.0,0.0181787109375,0.0040869140625,0.0,0.0,0.0
133,0.6870361328125,0.0,0.14073974609375,0.0,0.003349609375,0.0,0.0
1330,0.209599609375,0.0,0.00084716796875,0.0,0.0,0.0,0.0
1331,0.22003173828125,0.0,0.36755615234375,0.0,1.220703125e-05,0.0,0.0
1332,0.81359130859375,0.0005615234375,0.0320361328125,0.0,0.00413818359375,0.0,0.0
1333,0.64542236328125,0.0,0.0,0.0,7.32421875e-06,0.0,0.0
1334,0.55030029296875,0.0,0.23953369140625,0.0,0.01096435546875,0.0026513671875,0.0
1335,0.9257080078125,0.0,0.02784912109375,0.0,2.44140625e-05,0.0,0.0
1336,0.53279052734375,0.0,0.26474365234375,0.0,0.020498046875,0.0,0.0
1337,0.543017578125,0.00019775390625,0.11632568359375,0.0,0.00785888671875,0.0,0.0
1338,0.593544921875,0.00010986328125,0.11335205078125,0.0,0.01741455078125,0.0,0.0
1339,0.5130859375,0.00151123046875,0.2567431640625,0.0,0.00429443359375,0.0,0.0
134,0.9227392578125,0.0,0.0616748046875,0.0,0.00455810546875,0.0,0.0
1340,0.6783349609375,0.0,0.05601806640625,0.0,0.01064697265625,0.0,0.0
1341,0.4819921875,0.0,0.312470703125,0.0,0.0712548828125,0.0,0.0
1342,0.82428955078125,0.0,0.08002685546875,0.0,0.00536865234375,0.0,0.0
1343,0.98695068359375,0.0,7.080078125e-05,0.0,0.00014404296875,0.0,0.0
1344,0.9985009765625,0.0,0.0,0.0,2.197265625e-05,0.0,0.0
1345,0.99947265625,0.0,0.0,0.0,0.0,0.0,0.0
1346,0.99834228515625,0.0,0.0,0.0,2.44140625e-06,0.0,0.0
1347,0.857626953125,0.0,0.00028076171875,0.0,0.0013037109375,0.0,0.0
1348,0.703154296875,0.0,0.012724609375,0.0,0.0005029296875,0.00281005859375,0.0
1349,0.65942626953125,0.0,0.00012451171875,0.0005859375,0.00010009765625,0.0002001953125,0.0
135,0.743486328125,0.0,0.186552734375,0.0,0.002177734375,0.0,0.0
1350,0.08423828125,0.0,0.0,0.0,0.00153564453125,0.0,0.0
1351,0.71880126953125,0.0,0.0,0.0,0.0,0.0,0.0
1352,0.6243505859375,0.0,0.0019970703125,0.0,0.0,0.00045166015625,0.0
1353,0.778408203125,0.0,0.0,0.0,0.00129638671875,0.0,0.0
1354,0.785634765625,0.0,0.14019775390625,0.0,0.02736083984375,0.0,0.0
1355,0.746806640625,0.0,0.1367138671875,0.0,0.00374267578125,0.0,0.0
1356,0.09286865234375,0.0,0.00469970703125,0.0,0.000146484375,0.0,0.0
1357,0.66442138671875,0.0,0.01947265625,0.0,0.005625,0.0,0.0
1358,0.346376953125,0.0,0.43294189453125,0.0,0.0,0.0,0.0
1359,0.73798828125,0.0,0.04860595703125,0.0,0.0,0.0,0.0
136,0.75281005859375,0.0,0.00928466796875,0.0,0.1558447265625,0.0,0.0
1360,0.97615234375,0.0,0.0036328125,0.0,0.00015380859375,0.0,0.0
1361,0.990966796875,0.0,0.000517578125,0.0,0.0,0.0,0.0
1362,0.98640380859375,0.0,0.0001611328125,0.0,0.0,0.0,0.0
1363,0.88400634765625,0.0,0.09240966796875,0.0,9.765625e-06,0.0,0.0
1364,0.99106689453125,0.0,0.0087890625,0.0,0.0,0.0,0.0
1365,0.83889404296875,0.0,0.08578857421875,0.0,2.685546875e-05,0.0,0.0
1366,0.9265576171875,0.0,0.0,0.0,0.00155029296875,0.0,0.0
1367,0.88806884765625,0.0,0.0115869140625,0.0,9.765625e-05,0.0,0.0
1368,0.09536865234375,0.0,0.05287353515625,0.0,0.0,0.0,0.0
1369,0.9722314453125,0.0,0.00478759765625,0.0,0.0012841796875,0.0,0.0
137,0.90165771484375,0.0,0.0,0.0,0.016630859375,0.0,0.0
1370,0.7465283203125,0.0,0.07199951171875,0.0,0.0,0.0,0.0
1371,0.2590576171875,0.0,0.63203369140625,0.0,0.0054736328125,0.0,0.0
1372,0.6053857421875,0.0,0.0087109375,0.0,0.00934326171875,0.0,0.0
1373,0.6435546875,9.033203125e-05,0.02870361328125,0.0,0.01635986328125,0.00026611328125,0.0
1374,0.29275390625,0.0,0.51122314453125,0.0,0.00207275390625,0.0,0.0
1375,0.67308837890625,0.0,0.0,0.0,0.0012890625,0.0,0.0
1376,0.66673583984375,0.0,0.13431396484375,0.0,0.01706298828125,0.00095703125,0.0
1377,0.242470703125,0.0,0.0,0.0,0.00101318359375,0.0,0.0
1378,0.86519775390625,0.0,0.00209716796875,0.0,0.02717041015625,0.0,0.0
1379,0.1096435546875,0.0,0.51842041015625,0.0,0.0,0.0,0.0
138,0.84400634765625,2.685546875e-05,0.0,0.0,0.0469287109375,0.0,0.0
1380,0.75680419921875,0.0,0.06435302734375,0.0,0.0005029296875,0.0,0.0
1381,0.7568408203125,0.0,0.2061474609375,0.0,0.00093994140625,0.0,0.0
1382,0.75373291015625,0.0,0.17137451171875,0.0,7.080078125e-05,0.0,0.0
1383,0.82431884765625,0.0,0.010234375,0.0,0.00017822265625,0.00165771484375,0.0
1384,0.5584765625,0.0001611328125,0.248212890625,0.0,0.03899169921875,0.0,0.0
1385,0.9237109375,0.0,0.0,0.0,0.0037646484375,0.0,0.0
1386,0.78868896484375,0.0,0.0,0.0,0.07743408203125,0.0,0.0
1387,0.731220703125,0.0,0.0076611328125,0.0,0.09917236328125,0.0,0.0
1388,0.45977783203125,0.0,0.00781005859375,0.0,2.44140625e-06,0.0,0.0
1389,0.77970947265625,0.0,0.0,0.0,0.12226806640625,0.0,0.0
139,0.9503515625,0.0,0.00240234375,0.0,0.03258544921875,0.0,0.0
1390,0.2765771484375,0.0,0.58142578125,0.0,0.00130126953125,0.0136474609375,0.0
1391,0.365859375,0.0,0.55761474609375,0.0,0.002431640625,2.44140625e-06,0.0
1392,0.661416015625,0.0,0.003916015625,0.0,0.00181884765625,0.0,0.0
1393,0.50284423828125,0.0,0.30499267578125,0.0,0.0401904296875,0.00420166015625,0.0
1394,0.75767578125,0.0,0.2259033203125,0.0,0.007275390625,0.0,0.0
1395,0.78056396484375,0.0,0.16083251953125,0.0,0.0124658203125,0.0,0.0
1396,0.76787353515625,0.0,0.18521728515625,0.0,0.0083349609375,0.0,0.0
1397,0.59429931640625,0.0,0.289384765625,0.0,0.0020556640625,0.0,0.0
1398,0.73455810546875,0.0,0.19000732421875,0.0,0.00011474609375,0.0,0.0
1399,0.71822021484375,0.0,0.212451171875,0.0,0.0001953125,0.0,0.0
14,0.97214599609375,0.0,0.0,0.0,2.44140625e-06,0.0,0.0
140,0.8629833984375,0.0,0.0017431640625,0.0,0.0024609375,0.0,0.0
1400,0.50033447265625,0.0,0.353388671875,0.0,9.765625e-06,0.0,0.0
1401,0.619404296875,0.0,0.2641015625,0.0,0.0,0.0,0.0
1402,0.43141845703125,0.0,0.354111328125,0.0,0.0,0.0,0.0
1403,0.9149609375,0.0,0.0,0.0,0.0502392578125,0.0,0.0
1404,0.86151123046875,0.0,0.0,0.0,0.1314599609375,0.0,0.0
1405,0.920263671875,0.0,0.0,0.0,0.07624267578125,0.0,0.0
1406,0.43228759765625,0.0,0.165205078125,0.0,0.0020654296875,0.003369140625,0.0
1407,0.4518408203125,0.0,0.34314208984375,0.0,0.000771484375,0.00117431640625,0.0
1408,0.35542236328125,0.0,0.2562744140625,0.0,0.0002392578125,0.0,0.0
1409,0.972294921875,0.0,0.00038818359375,0.0,0.0027197265625,0.0,0.0
141,0.8741748046875,0.0,0.0674462890625,0.0,1.953125e-05,0.0,0.0
1410,0.664912109375,0.0,0.03277099609375,0.0,0.022783203125,0.0,0.0
1411,0.954248046875,0.0,0.0248876953125,0.0,0.00403564453125,0.0,0.0
1412,0.81306396484375,0.0,0.17304931640625,0.0,0.00634033203125,0.0,0.0
1413,0.88673095703125,0.0,0.0064013671875,0.0,0.0,0.0,0.0
1414,0.97838134765625,0.0,0.009814453125,0.0,0.0038525390625,0.0,0.0
1415,0.750341796875,0.0,0.061201171875,0.0,0.00063720703125,0.0,0.0
1416,0.9690966796875,0.0,0.0178759765625,0.0,0.00599853515625,0.0,0.0
1417,0.88724853515625,0.0,0.0,0.0,0.09549072265625,0.0,0.0
1418,0.9864990234375,0.0,0.0,0.0,0.0121337890625,0.0,0.0
1419,0.6873095703125,0.0,0.1742578125,0.0,0.00134765625,0.0,0.0
142,0.42328857421875,0.0,0.03166259765625,0.0,0.01047607421875,0.0,0.0
1420,0.91283203125,0.0,0.020625,0.0,0.02785400390625,0.0,0.0
1421,0.8626708984375,0.0,0.0873974609375,0.0,0.02177490234375,0.0,0.0
1422,0.89576904296875,0.0,0.01050048828125,0.0,0.0198095703125,0.0,0.0
1423,0.978955078125,0.0,0.00521484375,0.0,0.00129638671875,0.0,0.0
1424,0.80196044921875,0.0,0.18821044921875,0.0,0.00536865234375,0.0,0.0
1425,0.7346923828125,0.0,0.07498291015625,0.0,0.00063232421875,0.0,0.0
1426,0.98572021484375,0.0,0.00484619140625,0.0,0.001494140625,0.0,0.0
1427,0.5457470703125,0.0,0.22880615234375,0.0,0.03899169921875,0.0,0.0
1428,0.58380126953125,0.0,0.0080859375,0.0,0.01109619140625,0.0,0.0
1429,0.70267822265625,0.0,0.2496923828125,0.0,0.0,0.0,0.0
143,0.47771484375,0.0,0.004169921875,0.0,0.00985107421875,0.0,0.0
1430,0.21540283203125,0.0,0.754267578125,0.0,0.0,0.0,0.0
1431,0.42657958984375,0.0,0.5190673828125,0.0,0.00078125,0.006025390625,0.0
1432,0.559375,0.0,0.37168701171875,0.0,0.03426513671875,0.0,0.0
1433,0.57299072265625,0.0,0.23449462890625,0.0,0.015791015625,3.90625e-05,0.0
1434,0.52975830078125,0.0,0.4252880859375,0.0,0.0133056640625,0.0,0.0
1435,0.59911865234375,0.0,0.3393505859375,0.0,0.0,0.0,0.0
1436,0.73677001953125,0.0,0.12417236328125,0.0,0.000654296875,0.0,0.0
1437,0.4117333984375,0.0,0.5468603515625,0.0,0.00140869140625,0.0,0.0
1438,0.510087890625,0.0,0.45293212890625,0.0,0.0005615234375,0.0,0.0
1439,0.16208740234375,0.0,0.5898974609375,0.0,0.0,0.00278076171875,0.0
144,0.2438671875,0.0,0.0854833984375,0.0,5.126953125e-05,0.0,0.0
1440,0.7817822265625,0.0,0.12402099609375,0.0,0.007509765625,0.0,0.0
1441,0.5361376953125,0.0,0.4196826171875,0.0,4.8828125e-06,0.0,0.0
1442,0.89499755859375,0.0,0.0064453125,0.0,0.0091650390625,0.0,0.0
1443,0.90974853515625,0.0,2.44140625e-05,0.0,0.000888671875,0.0,0.0
1444,0.94716064453125,0.0,0.00027587890625,0.0,0.0064306640625,0.0,0.0
1445,0.52145263671875,0.0,0.0,0.0,0.00027099609375,0.0,0.0
1446,0.39457763671875,0.0,0.12113525390625,0.0,0.01249267578125,0.0,0.0
1447,0.92233154296875,0.0,0.0090576171875,0.0,0.00331298828125,0.0,0.0
1448,0.865029296875,0.0,0.0058984375,0.0,0.02107666015625,0.0,0.0
1449,0.7735595703125,0.0,0.0,0.0,0.00010009765625,0.0,0.0
145,0.53291259765625,0.0,0.04344482421875,0.0,0.0011962890625,0.0,0.0
1450,0.8774951171875,0.0,0.0050537109375,0.0,0.00363037109375,0.0,0.0
1451,0.8209228515625,0.0,0.00878173828125,0.0,0.00216796875,0.0,0.0
1452,0.9168994140625,0.0,0.0,0.0,0.0067138671875,0.0,0.0
1453,0.86663330078125,0.0,0.0003662109375,0.0,0.0002099609375,0.0,0.0
1454,0.143779296875,0.00021728515625,0.0148388671875,0.0,9.521484375e-05,0.0,0.0
1455,0.92756591796875,0.0,0.0,0.0,0.01268310546875,0.0,0.0
1456,0.7907080078125,0.0,0.0,0.0,0.0106298828125,0.0,0.0
1457,0.92461181640625,0.0,0.0021728515625,0.0,0.01956298828125,0.0,0.0
1458,0.68275146484375,0.0,0.0011669921875,0.0,0.0031884765625,0.0,0.0
1459,0.76251953125,0.0,0.0991650390625,0.0,0.00023681640625,0.0,0.0
146,0.63794677734375,0.0,0.18636474609375,0.0,0.0,0.0,0.0
1460,0.95162841796875,0.0,0.0,0.0,0.01017578125,0.0,0.0
1461,0.83905029296875,0.0,0.0,0.0,0.0003662109375,0.0,0.0
1462,0.66652099609375,0.0,0.0012548828125,0.0,0.00081298828125,0.0,0.0
1463,0.692080078125,0.0,0.0341943359375,0.0,0.00344970703125,0.0,0.0
1464,0.64096435546875,0.0,0.011044921875,0.0,0.00079833984375,0.0,0.0
1465,0.7739306640625,0.0,0.0151416015625,0.0,0.0057470703125,0.0,0.0
1466,0.92673583984375,0.0,0.00260986328125,0.0,7.080078125e-05,0.0,0.0
1467,0.6719775390625,0.0,0.241064453125,0.0,9.765625e-06,0.0,0.0
1468,0.61642333984375,0.0,0.34450927734375,0.0,7.32421875e-06,0.0,0.0
1469,0.74507080078125,0.0,0.23178955078125,0.0,6.103515625e-05,0.0,0.0
147,0.96729736328125,0.0,0.0,0.0,0.030498046875,0.0,0.0
1470,0.86912841796875,0.0,0.01643310546875,0.0,2.44140625e-06,0.0,0.0
1471,0.92714111328125,0.0,0.0294091796875,0.0,0.00015380859375,0.0,0.0
1472,0.98812744140625,0.0,0.0001416015625,0.0,0.01168701171875,0.0,0.0
1473,0.893701171875,0.0,0.0870361328125,0.0,0.002763671875,0.0,0.0
1474,0.38189697265625,0.0,0.5457470703125,0.0,0.0136083984375,0.0,0.0
1475,0.061865234375,0.0,0.0,0.0,0.0,0.0,0.0
1476,0.228779296875,0.0,0.23999267578125,0.0,0.001259765625,0.0,0.0
1477,0.346962890625,0.0,0.45001708984375,0.0,4.638671875e-05,0.0,0.0
1478,0.03719970703125,0.0,0.64056884765625,0.0,0.0,0.0,0.0
1479,0.585302734375,0.0,0.33731689453125,0.0,0.00068603515625,0.0,0.0
148,0.4675927734375,0.0,0.36906982421875,0.00179931640625,0.02920166015625,0.0,0.0
1480,0.99425537109375,0.0,2.44140625e-06,0.0,0.000234375,0.0,0.0
1481,0.90078125,0.0,0.04243408203125,0.0,0.00384033203125,0.0,0.0
1482,0.74177001953125,0.0,0.124814453125,0.0,0.00453857421875,0.0,0.0
1483,0.8251611328125,0.0,0.10304443359375,0.0,0.00819091796875,0.0,0.0
1484,0.7165478515625,0.0,0.112548828125,0.0,0.00499267578125,0.0,0.0
1485,0.975810546875,0.0,0.00162353515625,0.0,4.8828125e-06,0.0,0.0
1486,0.9286474609375,0.0,0.00346435546875,0.0,0.0,0.0,0.0
1487,0.93740478515625,0.0,0.00030517578125,0.0,0.0,0.0,0.0
1488,0.82427734375,0.0,0.04060791015625,0.0,0.0,0.0,0.0
1489,0.24944580078125,0.0,0.605107421875,0.0,0.00508544921875,0.0,0.0
149,0.50734130859375,0.0,0.3415478515625,0.0,0.00132080078125,0.0,0.0
1490,0.65176513671875,0.0,0.2000341796875,0.0,0.02218994140625,0.0,0.0
1491,0.9825390625,0.0,0.0,0.0,0.01745361328125,0.0,0.0
1492,0.96004150390625,0.0,0.0001513671875,0.0,0.0079345703125,0.0,0.0
1493,0.82049560546875,0.0,0.07195556640625,0.0,7.8125e-05,0.0,0.0
1494,0.79531005859375,0.00423828125,0.0,0.0,0.00051025390625,0.00075927734375,0.0
1495,0.4279345703125,0.0,0.3906982421875,0.0,0.02486572265625,0.0,0.0
1496,0.86088623046875,0.0,0.06474853515625,0.0,0.00072998046875,0.0,0.0
1497,0.87845458984375,0.0,0.05119873046875,0.0,0.00435791015625,0.0,0.0
1498,0.9314794921875,0.0,0.031298828125,0.0,0.00181640625,0.0,0.0
1499,0.92857666015625,0.0,0.0544140625,0.0,0.00338134765625,0.0,0.0
15,0.6337158203125,0.0,0.0,0.0,0.01322509765625,0.0,0.0
150,0.9865966796875,0.0,0.0066552734375,0.0,0.0003857421875,0.0,0.0
1500,0.7231689453125,0.0,0.0375390625,0.0,0.0,0.0,0.0
1501,0.97638427734375,0.0,0.00241943359375,0.0,0.0,0.0,0.0
1502,0.99978271484375,0.0,0.00021728515625,0.0,0.0,0.0,0.0
1503,0.99518798828125,0.0,0.0033935546875,0.0,0.0,0.0,0.0
1504,0.997939453125,0.0,0.00052978515625,0.0,0.0004150390625,0.0,0.0
1505,0.9942578125,0.0,0.00064208984375,0.0,2.9296875e-05,0.0,0.0
1506,0.069462890625,0.0,0.75775634765625,0.0,7.32421875e-06,0.00060302734375,0.0
1507,0.36890869140625,0.0,0.44900634765625,0.0,0.00970458984375,0.0,0.0
1508,0.31193359375,0.0,0.19259765625,0.0,0.00222900390625,0.0,0.0
1509,0.64848388671875,0.00012939453125,0.0051904296875,0.0,0.0080126953125,0.0,0.0
151,0.78564208984375,0.0,0.1120556640625,0.0,0.0,0.0,0.0
1510,0.5650634765625,0.0,0.358291015625,0.0,0.00596923828125,0.0,0.0
1511,0.5759033203125,0.0,0.2875341796875,0.0,0.0,0.0,0.0
1512,0.7346923828125,0.0,0.07498291015625,0.0,0.00063232421875,0.0,0.0
1513,0.71075927734375,0.0,0.10155517578125,0.0,0.012431640625,0.00064453125,0.0
1514,0.3362890625,0.0,0.35239013671875,0.0,9.27734375e-05,0.0,0.0
1515,0.64304931640625,0.0,0.23693359375,0.0,6.8359375e-05,0.0,0.0
1516,0.596171875,0.00039794921875,0.0177001953125,0.0,0.002451171875,0.0,0.0
1517,0.54937744140625,0.0,0.07392333984375,0.0,0.01381591796875,0.0,0.0
1518,0.3874755859375,0.0,0.55043701171875,0.0,0.00163330078125,0.0,0.0
1519,0.53770263671875,0.0,0.0,0.0,0.0010888671875,0.0012744140625,0.0
152,0.49503173828125,0.0,0.19881103515625,0.0,2.685546875e-05,0.0,0.0
1520,0.0890625,0.0,0.35340576171875,0.0,0.00080322265625,0.0,0.0
1521,0.9633251953125,0.0,0.0,0.0,0.02955078125,0.0,0.0
1522,0.641083984375,0.0,0.0,0.0,0.00979736328125,0.0,0.0
1523,0.7182763671875,0.0,0.0,0.0,0.05740966796875,0.0,0.0
1524,0.44497802734375,0.000244140625,0.070712890625,0.0,0.0132568359375,0.0,0.0
1525,0.998603515625,0.0,0.0,0.0,0.0,0.0,0.0
1526,0.9974365234375,0.0,0.0,0.0,0.0,0.0,0.0
1527,0.52617919921875,0.0,0.0,0.0,2.44140625e-06,0.0,0.0
1528,0.77436767578125,0.0,0.0737060546875,0.0,0.04273681640625,0.0,0.0
1529,0.7710302734375,0.0,0.12986572265625,0.0,0.07010009765625,0.0,0.0
153,0.978369140625,0.0,0.0,0.0,0.00057373046875,0.0,0.0
1530,0.96281982421875,0.0,5.615234375e-05,0.0,9.765625e-06,0.0,0.0
1531,0.994345703125,0.0,5.126953125e-05,0.0,2.197265625e-05,0.0,0.0
1532,0.7357373046875,0.0,0.0,0.0,0.0,0.0,0.0
1533,0.65522216796875,0.0009033203125,0.0,0.0,0.0,0.0,0.0
1534,0.95783935546875,0.0,0.0,0.0,2.685546875e-05,0.0,0.0
1535,0.59752685546875,0.0,0.0466748046875,0.0,0.01791748046875,0.0,0.0
1536,0.63881103515625,0.0,0.2496337890625,0.0,0.08168212890625,0.0,0.0
1537,0.56361083984375,0.0,0.0,0.0,0.00884765625,0.0,0.0
1538,0.63747802734375,0.0,0.0338330078125,0.0,0.10201904296875,0.0,0.0
1539,0.63421142578125,0.0,0.00990966796875,0.0,0.03492919921875,0.0,0.0
154,0.81445068359375,0.0,0.1121826171875,0.0,0.00232666015625,0.0,0.0
1540,0.711865234375,0.0,0.02705078125,0.0,0.00239013671875,0.0,0.0
1541,0.93009765625,0.0,0.02456298828125,0.0,0.0,0.0,0.0
1542,0.58380126953125,0.0,0.0080859375,0.0,0.01109619140625,0.0,0.0
1543,0.93626708984375,0.0,0.05283203125,0.0,0.00015869140625,0.0,0.0
1544,0.87749755859375,0.0,0.1011083984375,0.0,0.00205322265625,0.0,0.0
1545,0.84943359375,0.0,0.0908349609375,0.0,0.023984375,0.0,0.0
1546,0.90040283203125,0.0,0.0726416015625,0.0,0.0,0.0,0.0
1547,0.8573095703125,0.0,0.01901611328125,0.0,7.32421875e-05,0.0,0.0
1548,0.82481689453125,0.0,0.02361083984375,0.0,0.0011279296875,0.0,0.0
1549,0.9273095703125,0.0,0.035029296875,0.0,0.0001806640625,0.0,0.0
155,0.55926513671875,0.0,0.2772216796875,0.0,0.00095947265625,0.0,0.0
1550,0.6267529296875,0.0,0.03787353515625,0.0,0.1110546875,0.0,0.0
1551,0.682060546875,0.0,0.0249267578125,0.0,0.02000732421875,0.0,0.0
1552,0.706220703125,0.0,0.0061181640625,0.0,0.0470458984375,0.0,0.0
1553,0.4850439453125,0.0,0.45876708984375,0.0,4.8828125e-06,0.0,0.0
1554,0.65207763671875,0.00691162109375,0.26748291015625,0.0,0.00107421875,0.0,0.0
1555,0.911708984375,0.0,0.00393310546875,0.0,9.521484375e-05,0.0,0.0
1556,0.86144287109375,0.0,0.00087158203125,0.0,0.00022705078125,0.0,0.0
1557,0.3659228515625,0.0,0.0010009765625,0.0,0.00160888671875,0.0,0.0
1558,0.52669921875,0.0,0.00137451171875,0.0,0.00228759765625,0.0,0.0
1559,0.44497802734375,0.000244140625,0.070712890625,0.0,0.0132568359375,0.0,0.0
156,0.6717041015625,0.0,0.29180908203125,0.0,0.00058837890625,0.0,0.0
1560,0.34580078125,0.0,0.39400634765625,0.0,0.0094921875,0.0,0.0
1561,0.8015673828125,0.0,0.0,0.0,0.0,0.0,0.0
1562,0.47482421875,0.0,0.00225830078125,0.0,0.00137451171875,0.0,0.0
1563,0.94756591796875,0.0,0.03388916015625,0.0,8.544921875e-05,0.0,0.0
1564,0.4279345703125,0.0,0.3906982421875,0.0,0.02486572265625,0.0,0.0
1565,0.99978271484375,0.0,0.00021728515625,0.0,0.0,0.0,0.0
1566,0.69852294921875,0.0,0.00105712890625,0.0,0.00045654296875,0.0,0.0
1567,0.7722900390625,0.0,0.1058740234375,0.0,0.07146484375,0.0,0.0
1568,0.51100341796875,0.0,0.0,0.0,0.06626220703125,0.0,0.0
1569,0.78685546875,0.0,0.071162109375,0.0,0.0,0.0,0.0
157,0.50089111328125,0.0,0.3921875,0.0,0.0,0.0,0.0
1570,0.33630615234375,0.0,0.33866455078125,0.0,0.0,0.0,0.0
1571,0.7723388671875,0.0,0.0,0.0,0.006845703125,0.0,0.0
1572,0.62096923828125,0.00011474609375,0.13166259765625,0.0,0.00183837890625,0.0,0.0
1573,0.57807861328125,0.0,0.00331787109375,0.0,0.0,0.0,0.0
1574,0.64303466796875,0.0,0.171142578125,0.0,0.0,0.0,0.0
1575,0.97703857421875,0.0,0.01728515625,0.0,0.00020751953125,0.0,0.0
1576,0.90078125,0.0,0.04243408203125,0.0,0.00384033203125,0.0,0.0
1577,0.55368408203125,0.0,0.19711181640625,0.0,0.00448974609375,0.0,0.0
1578,0.4844140625,0.0,0.23599365234375,0.0,0.00028564453125,0.01130859375,0.0
1579,0.33622802734375,0.0,0.5409814453125,0.0,0.00195556640625,0.0042333984375,0.0
158,0.17559814453125,0.0,0.64951416015625,0.0,0.0,0.0,0.0
1580,0.99854248046875,0.0,0.0,0.0,3.90625e-05,0.0,0.0
1581,0.99944580078125,0.0,0.00012939453125,0.0,0.0003125,0.0,0.0
1582,0.9984912109375,0.0,0.0,0.0,0.00031005859375,0.0,0.0
1583,0.98467041015625,0.0,0.0130126953125,0.0,0.0,0.0,0.0
1584,0.98493408203125,0.0,0.01102294921875,0.0,0.0,0.0,0.0
1585,0.866875,0.0,0.0288525390625,0.0,0.0,0.0,0.0
1586,0.91220703125,0.0,0.01716552734375,0.0,0.0,0.0,0.0
1587,0.68055419921875,0.0,0.1401904296875,0.0,0.0,0.0,0.0
1588,0.8203955078125,0.0,0.12331298828125,0.0,0.00042236328125,0.0,0.0
1589,0.42951416015625,0.0,0.51234619140625,0.0,0.00206298828125,0.0,0.0
159,0.28503173828125,0.0,0.5714111328125,0.0,0.0001220703125,0.0,0.0
1590,0.6682275390625,0.0,0.26115234375,0.0,0.04861572265625,0.0,0.0
1591,0.7157763671875,0.0,0.25105712890625,0.0,0.01275634765625,0.0,0.0
1592,0.58252685546875,0.0,0.38943603515625,0.0,0.0030810546875,0.0,0.0
1593,0.8831982421875,0.0,0.0,0.0,0.000146484375,0.0,0.0
1594,0.75933837890625,0.0,0.0,0.0,0.0277392578125,0.0,0.0
1595,0.91283203125,0.0,0.020625,0.0,0.02785400390625,0.0,0.0
1596,0.8626708984375,0.0,0.0873974609375,0.0,0.02177490234375,0.0,0.0
1597,0.89576904296875,0.0,0.01050048828125,0.0,0.0198095703125,0.0,0.0
1598,0.978955078125,0.0,0.00521484375,0.0,0.00129638671875,0.0,0.0
1599,0.80196044921875,0.0,0.18821044921875,0.0,0.00536865234375,0.0,0.0
16,0.62516357421875,0.0,0.0,0.0,0.03785888671875,0.0,0.0
160,0.27922119140625,0.0,0.06552490234375,0.0,0.0003271484375,0.0,0.0
1600,0.7346923828125,0.0,0.07498291015625,0.0,0.00063232421875,0.0,0.0
1601,0.98572021484375,0.0,0.00484619140625,0.0,0.001494140625,0.0,0.0
1602,0.5457470703125,0.0,0.22880615234375,0.0,0.03899169921875,0.0,0.0
1603,0.58380126953125,0.0,0.0080859375,0.0,0.01109619140625,0.0,0.0
1604,0.70267822265625,0.0,0.2496923828125,0.0,0.0,0.0,0.0
1605,0.21540283203125,0.0,0.754267578125,0.0,0.0,0.0,0.0
1606,0.865029296875,0.0,0.0058984375,0.0,0.02107666015625,0.0,0.0
